date,carrier,manufacturer,device_nm,product_group_nm,storage,dealer,join_type,support_type,rate_plan,rate_plan_month_fee,retail_price,total_support_fee,dealer_subsidy,origin_installment_principal,origin_month_device_price,origin_month_price,month_rate_plan_price,installment_principal,month_device_price,month_price,margin,margin_amount
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1320000.0,600000.0,600000.0,120000.0,5000.0,69710.0,64710,520000.0,21667.0,86377.0,3.3333333333333335,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,공시,스페셜,100000.0,1320000.0,600000.0,480000.0,240000.0,10000.0,72134.0,62134,640080.0,26670.0,88804.0,1.667,400080.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,1320000.0,600000.0,480000.0,240000.0,10000.0,69559.0,59559,640080.0,26670.0,86229.0,1.667,400080.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1320000.0,377000.0,480000.0,463000.0,19292.0,71382.0,52090,863032.0,35960.0,88050.0,0.864,400032.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,1320000.0,196000.0,140000.0,984000.0,41000.0,59513.0,18513,1384488.0,57687.0,76200.0,0.407,400488.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1320000.0,0.0,600000.0,720000.0,30000.0,74897.0,44897,1120320.0,46680.0,91577.0,0.556,400320.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,선약,스페셜,100000.0,1320000.0,0.0,480000.0,840000.0,35000.0,78562.0,43562,1240000.0,51667.0,95229.0,0.47619047619047616,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,1320000.0,0.0,480000.0,840000.0,35000.0,77226.0,42226,1240000.0,51667.0,93893.0,0.47619047619047616,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,선약,5G 심플 30GB,61000.0,1320000.0,0.0,480000.0,840000.0,35000.0,73353.0,38353,1240000.0,51667.0,90020.0,0.47619047619047616,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,번호이동,선약,5G 슬림 4GB,37000.0,1320000.0,0.0,140000.0,1180000.0,49167.0,61568.0,12401,1652000.0,68833.0,81234.0,0.4,472000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1320000.0,600000.0,260000.0,460000.0,19167.0,83877.0,64710,860200.0,35842.0,100552.0,0.87,400200.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,공시,스페셜,100000.0,1320000.0,600000.0,210000.0,510000.0,21250.0,83384.0,62134,910000.0,37917.0,100051.0,0.7843137254901961,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 베이직,90000.0,1320000.0,600000.0,210000.0,510000.0,21250.0,80809.0,59559,910000.0,37917.0,97476.0,0.7843137254901961,400000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1320000.0,377000.0,210000.0,733000.0,30542.0,82632.0,52090,1133218.0,47217.0,99307.0,0.546,400218.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,공시,5G 슬림 4GB,37000.0,1320000.0,196000.0,90000.0,1034000.0,43083.0,61596.0,18513,1447600.0,60317.0,78830.0,0.4,413600.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1320000.0,0.0,260000.0,1060000.0,44167.0,89064.0,44897,1484000.0,61833.0,106730.0,0.4,424000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,선약,스페셜,100000.0,1320000.0,0.0,210000.0,1110000.0,46250.0,89812.0,43562,1554000.0,64750.0,108312.0,0.4,444000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 베이직,90000.0,1320000.0,0.0,210000.0,1110000.0,46250.0,88476.0,42226,1554000.0,64750.0,106976.0,0.4,444000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,선약,5G 심플 30GB,61000.0,1320000.0,0.0,210000.0,1110000.0,46250.0,84603.0,38353,1554000.0,64750.0,103103.0,0.4,444000.0
2025. 7. 14,KT,애플,AIP15P,아이폰 15 프로,128GB,맥스,기기변경,선약,5G 슬림 4GB,37000.0,1320000.0,0.0,90000.0,1230000.0,51250.0,63651.0,12401,1722000.0,71750.0,84151.0,0.4,492000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1122000.0,600000.0,640000.0,-118000.0,-4917.0,59793.0,64710,400020.0,16668.0,81378.0,3.39,400020.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,공시,스페셜,100000.0,1122000.0,600000.0,520000.0,2000.0,83.0,62217.0,62134,402000.0,16750.0,78884.0,200.0,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,1122000.0,600000.0,520000.0,2000.0,83.0,59642.0,59559,402000.0,16750.0,76309.0,200.0,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1122000.0,377000.0,500000.0,245000.0,10208.0,62298.0,52090,645085.0,26879.0,78969.0,1.633,400085.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,1122000.0,196000.0,140000.0,786000.0,32750.0,51263.0,18513,1186074.0,49420.0,67933.0,0.509,400074.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1122000.0,0.0,640000.0,482000.0,20083.0,64980.0,44897,882060.0,36752.0,81650.0,0.83,400060.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,선약,스페셜,100000.0,1122000.0,0.0,520000.0,602000.0,25083.0,68645.0,43562,1002000.0,41750.0,85312.0,0.6644518272425249,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,1122000.0,0.0,520000.0,602000.0,25083.0,67309.0,42226,1002000.0,41750.0,83976.0,0.6644518272425249,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,선약,5G 심플 30GB,61000.0,1122000.0,0.0,500000.0,622000.0,25917.0,64270.0,38353,1022000.0,42583.0,80936.0,0.6430868167202572,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,번호이동,선약,5G 슬림 4GB,37000.0,1122000.0,0.0,140000.0,982000.0,40917.0,53318.0,12401,1382000.0,57583.0,69984.0,0.4073319755600815,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1122000.0,600000.0,300000.0,222000.0,9250.0,73960.0,64710,622044.0,25918.0,90628.0,1.802,400044.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,공시,스페셜,100000.0,1122000.0,600000.0,250000.0,272000.0,11333.0,73467.0,62134,672112.0,28005.0,90139.0,1.471,400112.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 베이직,90000.0,1122000.0,600000.0,250000.0,272000.0,11333.0,70892.0,59559,672112.0,28005.0,87564.0,1.471,400112.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1122000.0,377000.0,230000.0,515000.0,21458.0,73548.0,52090,915155.0,38131.0,90221.0,0.777,400155.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,공시,5G 슬림 4GB,37000.0,1122000.0,196000.0,90000.0,836000.0,34833.0,53346.0,18513,1236000.0,51500.0,70013.0,0.4784688995215311,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1122000.0,0.0,300000.0,822000.0,34250.0,79147.0,44897,1222314.0,50930.0,95827.0,0.487,400314.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,선약,스페셜,100000.0,1122000.0,0.0,250000.0,872000.0,36333.0,79895.0,43562,1272248.0,53010.0,96572.0,0.459,400248.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 베이직,90000.0,1122000.0,0.0,250000.0,872000.0,36333.0,78559.0,42226,1272248.0,53010.0,95236.0,0.459,400248.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,선약,5G 심플 30GB,61000.0,1122000.0,0.0,230000.0,892000.0,37167.0,75520.0,38353,1292000.0,53833.0,92186.0,0.4484304932735426,400000.0
2025. 7. 14,KT,애플,AIP15PS,아이폰 15 플러스,128GB,맥스,기기변경,선약,5G 슬림 4GB,37000.0,1122000.0,0.0,90000.0,1032000.0,43000.0,55401.0,12401,1444800.0,60200.0,72601.0,0.4,412800.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1023000.0,600000.0,600000.0,-177000.0,-7375.0,57335.0,64710,400020.0,16667.0,81378.0,2.26,400020.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,공시,스페셜,100000.0,1023000.0,600000.0,480000.0,-57000.0,-2375.0,59759.0,62134,400026.0,16668.0,78802.0,7.018,400026.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,1023000.0,600000.0,480000.0,-57000.0,-2375.0,57184.0,59559,400026.0,16668.0,76227.0,7.018,400026.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1023000.0,377000.0,480000.0,166000.0,6917.0,59007.0,52090,566060.0,23586.0,75676.0,2.41,400060.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,1023000.0,196000.0,140000.0,687000.0,28625.0,47138.0,18513,1087000.0,45292.0,63805.0,0.5822416302765647,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1023000.0,0.0,600000.0,423000.0,17625.0,62522.0,44897,823158.0,34298.0,79195.0,0.946,400158.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,선약,스페셜,100000.0,1023000.0,0.0,480000.0,543000.0,22625.0,66187.0,43562,943191.0,39300.0,82862.0,0.737,400191.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,1023000.0,0.0,480000.0,543000.0,22625.0,64851.0,42226,943191.0,39300.0,81526.0,0.737,400191.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,선약,5G 심플 30GB,61000.0,1023000.0,0.0,480000.0,543000.0,22625.0,60978.0,38353,943191.0,39300.0,77653.0,0.737,400191.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,번호이동,선약,5G 슬림 4GB,37000.0,1023000.0,0.0,140000.0,883000.0,36792.0,49193.0,12401,1283000.0,53458.0,65859.0,0.45300113250283125,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1023000.0,600000.0,260000.0,163000.0,6792.0,71502.0,64710,563002.0,23458.0,88168.0,2.454,400002.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,공시,스페셜,100000.0,1023000.0,600000.0,210000.0,213000.0,8875.0,71009.0,62134,613014.0,25542.0,87676.0,1.878,400014.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 베이직,90000.0,1023000.0,600000.0,210000.0,213000.0,8875.0,68434.0,59559,613014.0,25542.0,85101.0,1.878,400014.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1023000.0,377000.0,210000.0,436000.0,18167.0,70257.0,52090,836000.0,34833.0,86923.0,0.9174311926605505,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,공시,5G 슬림 4GB,37000.0,1023000.0,196000.0,90000.0,737000.0,30708.0,49221.0,18513,1137191.0,47383.0,65896.0,0.543,400191.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1023000.0,0.0,260000.0,763000.0,31792.0,76689.0,44897,1163000.0,48458.0,93355.0,0.5242463958060288,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,선약,스페셜,100000.0,1023000.0,0.0,210000.0,813000.0,33875.0,77437.0,43562,1213000.0,50542.0,94104.0,0.4920049200492005,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 베이직,90000.0,1023000.0,0.0,210000.0,813000.0,33875.0,76101.0,42226,1213000.0,50542.0,92768.0,0.4920049200492005,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,선약,5G 심플 30GB,61000.0,1023000.0,0.0,210000.0,813000.0,33875.0,72228.0,38353,1213000.0,50542.0,88895.0,0.4920049200492005,400000.0
2025. 7. 14,KT,애플,AIP15,아이폰 15,128GB,맥스,기기변경,선약,5G 슬림 4GB,37000.0,1023000.0,0.0,90000.0,933000.0,38875.0,51276.0,12401,1333257.0,55552.0,67953.0,0.429,400257.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1897500.0,850000.0,910000.0,137500.0,5729.0,70439.0,64710,537500.0,22396.0,87106.0,2.909090909090909,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,공시,스페셜,100000.0,1897500.0,850000.0,910000.0,137500.0,5729.0,67863.0,62134,537500.0,22396.0,84530.0,2.909090909090909,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,1897500.0,850000.0,910000.0,137500.0,5729.0,65288.0,59559,537500.0,22396.0,81955.0,2.909090909090909,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1897500.0,527000.0,280000.0,1090500.0,45438.0,97528.0,52090,1526700.0,63612.0,115702.0,0.4,436200.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,1897500.0,196000.0,140000.0,1561500.0,65062.0,83576.0,18513,2186100.0,91088.0,109600.0,0.4,624600.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1897500.0,0.0,910000.0,987500.0,41146.0,86043.0,44897,1387500.0,57812.0,102710.0,0.4050632911392405,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,선약,스페셜,100000.0,1897500.0,0.0,910000.0,987500.0,41146.0,84708.0,43562,1387500.0,57812.0,101374.0,0.4050632911392405,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,1897500.0,0.0,910000.0,987500.0,41146.0,83372.0,42226,1387500.0,57812.0,100038.0,0.4050632911392405,400000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,선약,5G 심플 30GB,61000.0,1897500.0,0.0,280000.0,1617500.0,67396.0,105749.0,38353,2264500.0,94354.0,132707.0,0.4,647000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,번호이동,선약,5G 슬림 4GB,37000.0,1897500.0,0.0,140000.0,1757500.0,73229.0,85630.0,12401,2460500.0,102521.0,114922.0,0.4,703000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1897500.0,600000.0,400000.0,897500.0,37396.0,102106.0,64710,1297785.0,54074.0,118784.0,0.446,400285.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,공시,스페셜,100000.0,1897500.0,600000.0,400000.0,897500.0,37396.0,99530.0,62134,1297785.0,54074.0,116208.0,0.446,400285.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 베이직,90000.0,1897500.0,600000.0,400000.0,897500.0,37396.0,96955.0,59559,1297785.0,54074.0,113633.0,0.446,400285.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1897500.0,377000.0,180000.0,1340500.0,55854.0,107944.0,52090,1876700.0,78196.0,130286.0,0.4,536200.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,공시,5G 슬림 4GB,37000.0,1897500.0,196000.0,90000.0,1611500.0,67146.0,85659.0,18513,2256100.0,94004.0,112517.0,0.4,644600.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1897500.0,0.0,400000.0,1497500.0,62396.0,107293.0,44897,2096500.0,87354.0,132251.0,0.4,599000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,선약,스페셜,100000.0,1897500.0,0.0,400000.0,1497500.0,62396.0,105958.0,43562,2096500.0,87354.0,130916.0,0.4,599000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 베이직,90000.0,1897500.0,0.0,400000.0,1497500.0,62396.0,104622.0,42226,2096500.0,87354.0,129580.0,0.4,599000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,선약,5G 심플 30GB,61000.0,1897500.0,0.0,180000.0,1717500.0,71562.0,109916.0,38353,2404500.0,100188.0,138540.0,0.4,687000.0
2025. 7. 14,KT,삼성,SM-F946512,갤럭시 Z 폴드 5,256GB,맥스,기기변경,선약,5G 슬림 4GB,37000.0,1897500.0,0.0,90000.0,1807500.0,75312.0,87714.0,12401,2530500.0,105438.0,117838.0,0.4,723000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1300200.0,750000.0,790000.0,-239800.0,-9992.0,54718.0,64710,400000.0,16667.0,81377.0,1.6680567139282736,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,공시,스페셜,100000.0,1300200.0,750000.0,790000.0,-239800.0,-9992.0,52142.0,62134,400000.0,16667.0,78801.0,1.6680567139282736,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,1300200.0,750000.0,790000.0,-239800.0,-9992.0,49567.0,59559,400000.0,16667.0,76226.0,1.6680567139282736,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1300200.0,520000.0,260000.0,520200.0,21675.0,73765.0,52090,920234.0,38343.0,90433.0,0.769,400034.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,1300200.0,268000.0,140000.0,892200.0,37175.0,55688.0,18513,1292200.0,53842.0,72355.0,0.4483299708585519,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1300200.0,0.0,790000.0,510200.0,21258.0,66155.0,44897,910200.0,37925.0,82822.0,0.7840062720501764,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,선약,스페셜,100000.0,1300200.0,0.0,790000.0,510200.0,21258.0,64820.0,43562,910200.0,37925.0,81487.0,0.7840062720501764,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,1300200.0,0.0,790000.0,510200.0,21258.0,63484.0,42226,910200.0,37925.0,80151.0,0.7840062720501764,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,선약,5G 심플 30GB,61000.0,1300200.0,0.0,260000.0,1040200.0,43342.0,81695.0,38353,1456280.0,60678.0,99031.0,0.4,416080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,번호이동,선약,5G 슬림 4GB,37000.0,1300200.0,0.0,140000.0,1160200.0,48342.0,60743.0,12401,1624280.0,67678.0,80079.0,0.4,464080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 스페셜,110000.0,1300200.0,600000.0,290000.0,410200.0,17092.0,81802.0,64710,810200.0,33758.0,98468.0,0.9751340809361287,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,공시,스페셜,100000.0,1300200.0,600000.0,290000.0,410200.0,17092.0,79226.0,62134,810200.0,33758.0,95892.0,0.9751340809361287,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,공시,티빙/지니/밀리 초이스 베이직,90000.0,1300200.0,600000.0,290000.0,410200.0,17092.0,76651.0,59559,810200.0,33758.0,93317.0,0.9751340809361287,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1300200.0,420000.0,160000.0,720200.0,30008.0,82098.0,52090,1120200.0,46675.0,98765.0,0.5554012774229381,400000.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,공시,5G 슬림 4GB,37000.0,1300200.0,268000.0,90000.0,942200.0,39258.0,57771.0,18513,1342635.0,55943.0,74456.0,0.425,400435.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 스페셜,110000.0,1300200.0,0.0,290000.0,1010200.0,42092.0,86989.0,44897,1414280.0,58928.0,103825.0,0.4,404080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,선약,스페셜,100000.0,1300200.0,0.0,290000.0,1010200.0,42092.0,85654.0,43562,1414280.0,58928.0,102490.0,0.4,404080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,선약,티빙/지니/밀리 초이스 베이직,90000.0,1300200.0,0.0,290000.0,1010200.0,42092.0,84318.0,42226,1414280.0,58928.0,101154.0,0.4,404080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,선약,5G 심플 30GB,61000.0,1300200.0,0.0,160000.0,1140200.0,47508.0,85861.0,38353,1596280.0,66512.0,104865.0,0.4,456080.0
2025. 7. 14,KT,삼성,SM-F731512,갤럭시 Z 플립 5,256GB,맥스,기기변경,선약,5G 슬림 4GB,37000.0,1300200.0,0.0,90000.0,1210200.0,50425.0,62826.0,12401,1694280.0,70595.0,82996.0,0.4,484080.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 스페셜,110000.0,2229700.0,500000.0,860000.0,869700.0,36238.0,100948.0,64710,1269762.0,52907.0,117617.0,0.46,400062.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,스페셜,100000.0,2229700.0,500000.0,860000.0,869700.0,36238.0,98372.0,62134,1269762.0,52907.0,115041.0,0.46,400062.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,티빙/지니/밀리 초이스 베이직,90000.0,2229700.0,500000.0,860000.0,869700.0,36238.0,95796.0,59559,1269762.0,52907.0,112466.0,0.46,400062.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,2229700.0,332000.0,280000.0,1617700.0,67404.0,119494.0,52090,2264780.0,94366.0,146456.0,0.4,647080.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,5G 슬림 4GB,37000.0,2229700.0,210000.0,140000.0,1879700.0,78321.0,96834.0,18513,2631580.0,109649.0,128162.0,0.4,751880.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 스페셜,110000.0,2229700.0,0.0,860000.0,1369700.0,57071.0,101968.0,44897,1917580.0,79899.0,124796.0,0.4,547880.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,선약,스페셜,100000.0,2229700.0,0.0,860000.0,1369700.0,57071.0,100633.0,43562,1917580.0,79899.0,123461.0,0.4,547880.0
2025. 7. 14,KT,삼성,SM-F946 256,갤럭시 Z 폴드 6,256GB,맥스,번호이동,선약,티빙/지니/밀리 초이스 베이직,90000.0,2229700.0,0.0,860000.0,1369700.0,57071.0,99297.0,42226,1917580.0,79899.0,122125.0,0.4,547880.0
