date,crawled_at,carrier,manufacturer,scrb_type_name,network_type,device_nm,plan_name,monthly_fee,release_price,public_support_fee,additional_support_fee,total_support_fee,total_price
2025-07-22,2025-07-22 13:52:13,LG,애플,기기변경,5G,iPhone 16 Pro Max 512GB,외국인 5GB,37000,2200000,222000,33300,255300,1944700
2025-07-22,2025-07-22 13:52:13,LG,애플,기기변경,5G,iPhone 16 Pro 1TB,외국인 5GB,37000,2299000,222000,33300,255300,2043700
2025-07-22,2025-07-22 13:52:13,LG,애플,기기변경,5G,iPhone 16 512GB,외국인 5GB,37000,1694000,222000,33300,255300,1438700
2025-07-22,2025-07-22 13:52:13,LG,삼성,기기변경,5G,갤럭시 S23 512GB 중고폰,외국인 5GB,37000,545000,204000,30600,234600,310400
2025-07-22,2025-07-22 13:52:13,LG,기타,기기변경,5G,iPad A16 256GB,외국인 5GB,37000,913000,140000,21000,161000,752000
2025-07-22,2025-07-22 13:52:13,LG,애플,기기변경,5G,iPhone 15 Pro_256GB,외국인 5GB,37000,1694000,208000,31200,239200,1454800
2025-07-22,2025-07-22 13:52:13,LG,애플,기기변경,5G,iPhone 16 Plus 128GB,외국인 5GB,37000,1342000,66000,9900,75900,1266100
2025-07-22,2025-07-22 13:52:14,LG,삼성,기기변경,5G,갤럭시 S22 Ultra 중고폰,외국인 5GB,37000,662100,204000,30600,234600,427500
2025-07-22,2025-07-22 13:52:14,LG,기타,기기변경,5G,iPad A16 128GB,외국인 5GB,37000,770000,140000,21000,161000,609000
2025-07-22,2025-07-22 13:52:14,LG,삼성,기기변경,5G,갤럭시 S25 Edge 256GB,외국인 5GB,37000,1496000,222000,33300,255300,1240700
2025-07-22,2025-07-22 13:52:14,LG,애플,기기변경,5G,iPhone 15_128GB,외국인 5GB,37000,1243000,208000,31200,239200,1003800
2025-07-22,2025-07-22 13:52:14,LG,기타,기기변경,5G,Galaxy Buddy3,외국인 5GB,37000,399300,318000,47700,365700,33600
2025-07-22,2025-07-22 13:52:14,LG,삼성,기기변경,5G,갤럭시 북3 Go 5G,외국인 5GB,37000,557700,300000,45000,345000,212700
2025-07-22,2025-07-22 13:52:14,LG,기타,기기변경,5G,Apple Watch10 Al 42 스포츠루프,외국인 5GB,37000,737000,50000,7500,57500,679500
2025-07-22,2025-07-22 13:52:14,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 512GB,외국인 5GB,37000,2414500,140000,21000,161000,2253500
2025-07-22,2025-07-22 13:52:14,LG,애플,기기변경,5G,iPhone 16 128GB,외국인 5GB,37000,1243000,222000,33300,255300,987700
2025-07-22,2025-07-22 13:52:14,LG,삼성,기기변경,5G,갤럭시 탭 S10+ 5G 512GB,외국인 5GB,37000,1637900,80000,12000,92000,1545900
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시 Z Fold6 256GB,외국인 5GB,37000,2229700,222000,33300,255300,1974400
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시 S24 FE,외국인 5GB,37000,946000,222000,33300,255300,690700
2025-07-22,2025-07-22 13:52:15,LG,애플,기기변경,5G,iPhone 16 Pro Max 1TB,외국인 5GB,37000,2497000,222000,33300,255300,2241700
2025-07-22,2025-07-22 13:52:15,LG,애플,기기변경,5G,iPhone 16e 256GB,외국인 5GB,37000,1133000,208000,31200,239200,893800
2025-07-22,2025-07-22 13:52:15,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 256GB,외국인 5GB,37000,1678600,140000,21000,161000,1517600
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시탭 S10 FE 128GB,외국인 5GB,37000,858000,200000,30000,230000,628000
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시 S25 512GB,외국인 5GB,37000,1298000,222000,33300,255300,1042700
2025-07-22,2025-07-22 13:52:15,LG,애플,기기변경,5G,iPhone 15_512GB,외국인 5GB,37000,1694000,208000,31200,239200,1454800
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시 Z Flip7 512GB,외국인 5GB,37000,1643400,222000,33300,255300,1388100
2025-07-22,2025-07-22 13:52:15,LG,삼성,기기변경,5G,갤럭시 S23 중고폰,외국인 5GB,37000,525000,204000,30600,234600,290400
2025-07-22,2025-07-22 13:52:16,LG,삼성,기기변경,5G,갤럭시 Z Fold6 1TB,외국인 5GB,37000,2704900,222000,33300,255300,2449600
2025-07-22,2025-07-22 13:52:16,LG,삼성,기기변경,5G,갤럭시 워치8 44mm,외국인 5GB,37000,489500,150000,22500,172500,317000
2025-07-22,2025-07-22 13:52:16,LG,삼성,기기변경,5G,갤럭시 Z Fold 4 중고폰,외국인 5GB,37000,715100,204000,30600,234600,480500
2025-07-22,2025-07-22 13:52:16,LG,애플,기기변경,5G,iPhone 16 Pro 512GB,외국인 5GB,37000,1991000,222000,33300,255300,1735700
2025-07-22,2025-07-22 13:52:16,LG,삼성,기기변경,5G,갤럭시 S23+ 512GB 중고폰,외국인 5GB,37000,592300,204000,30600,234600,357700
2025-07-22,2025-07-22 13:52:16,LG,샤오미,기기변경,5G,샤오미 Redmi Note 13 Pro 5G 256GB,외국인 5GB,37000,349800,193000,28950,221950,127850
2025-07-22,2025-07-22 13:52:16,LG,삼성,기기변경,5G,갤럭시 S25+ 512GB,외국인 5GB,37000,1496000,222000,33300,255300,1240700
2025-07-22,2025-07-22 13:52:16,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 512GB,외국인 5GB,37000,1954700,140000,21000,161000,1793700
2025-07-22,2025-07-22 13:52:16,LG,애플,기기변경,5G,iPhone 16 256GB,외국인 5GB,37000,1397000,222000,33300,255300,1141700
2025-07-22,2025-07-22 13:52:16,LG,기타,기기변경,5G,iPad Air 13 (M3 모델) 128GB,외국인 5GB,37000,1485000,140000,21000,161000,1324000
2025-07-22,2025-07-22 13:52:17,LG,기타,기기변경,5G,U+ 키즈폰 무너 에디션,외국인 5GB,37000,365200,224000,33600,257600,107600
2025-07-22,2025-07-22 13:52:17,LG,삼성,기기변경,5G,갤럭시 S24 Ultra 256GB,외국인 5GB,37000,1698400,262000,39300,301300,1397100
2025-07-22,2025-07-22 13:52:17,LG,기타,기기변경,5G,MIVE 스타일폴더 블랙,외국인 5GB,37000,237600,187000,28050,215050,22550
2025-07-22,2025-07-22 13:52:17,LG,삼성,기기변경,5G,갤럭시탭 S10 FE+ 128GB,외국인 5GB,37000,1028500,200000,30000,230000,798500
2025-07-22,2025-07-22 13:52:17,LG,샤오미,기기변경,5G,샤오미 Redmi Note 13 Pro 5G 512GB,외국인 5GB,37000,399300,193000,28950,221950,177350
2025-07-22,2025-07-22 13:52:17,LG,삼성,기기변경,5G,갤럭시 S22+ 중고폰,외국인 5GB,37000,525100,204000,30600,234600,290500
2025-07-22,2025-07-22 13:52:17,LG,삼성,기기변경,5G,갤럭시 S23 Ultra 중고폰,외국인 5GB,37000,803300,204000,30600,234600,568700
2025-07-22,2025-07-22 13:52:17,LG,샤오미,기기변경,5G,샤오미 Redmi 14C 256GB,외국인 5GB,37000,199100,174000,26100,200100,0
2025-07-22,2025-07-22 13:52:17,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 256GB,외국인 5GB,37000,2138400,140000,21000,161000,1977400
2025-07-22,2025-07-22 13:52:17,LG,애플,기기변경,5G,iPhone 16 Pro 128GB,외국인 5GB,37000,1540000,222000,33300,255300,1284700
2025-07-22,2025-07-22 13:52:18,LG,삼성,기기변경,5G,갤럭시탭 A9+,외국인 5GB,37000,418000,200000,30000,230000,188000
2025-07-22,2025-07-22 13:52:18,LG,기타,기기변경,5G,Apple Watch SE 2024 40mm 스포츠밴드S,외국인 5GB,37000,418000,250000,37500,287500,130500
2025-07-22,2025-07-22 13:52:18,LG,애플,기기변경,5G,iPhone 16e 512GB,외국인 5GB,37000,1430000,208000,31200,239200,1190800
2025-07-22,2025-07-22 13:52:18,LG,삼성,기기변경,5G,갤럭시 Z Flip7 256GB,외국인 5GB,37000,1485000,222000,33300,255300,1229700
2025-07-22,2025-07-22 13:52:18,LG,기타,기기변경,5G,iPad Air 11 (M3 모델) 128GB,외국인 5GB,37000,1188000,140000,21000,161000,1027000
2025-07-22,2025-07-22 13:52:18,LG,삼성,기기변경,5G,갤럭시 S24+ 256GB,외국인 5GB,37000,1353000,262000,39300,301300,1051700
2025-07-22,2025-07-22 13:52:18,LG,삼성,기기변경,5G,갤럭시 A16,외국인 5GB,37000,319000,224000,33600,257600,61400
2025-07-22,2025-07-22 13:52:18,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 2TB,외국인 5GB,37000,3058000,140000,21000,161000,2897000
2025-07-22,2025-07-22 13:52:18,LG,애플,기기변경,5G,iPhone 16 Pro 256GB,외국인 5GB,37000,1694000,222000,33300,255300,1438700
2025-07-22,2025-07-22 13:52:18,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 1TB,외국인 5GB,37000,2966700,140000,21000,161000,2805700
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 Z Flip6 256GB,외국인 5GB,37000,1485000,222000,33300,255300,1229700
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 S25+ 256GB,외국인 5GB,37000,1353000,222000,33300,255300,1097700
2025-07-22,2025-07-22 13:52:19,LG,애플,기기변경,5G,iPhone 16e 128GB,외국인 5GB,37000,990000,208000,31200,239200,750800
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 S23+ 중고폰,외국인 5GB,37000,572300,204000,30600,234600,337700
2025-07-22,2025-07-22 13:52:19,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 1TB,외국인 5GB,37000,2505800,140000,21000,161000,2344800
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 Z Fold 5 256GB,외국인 5GB,37000,2097700,222000,33300,255300,1842400
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 A36 5G,외국인 5GB,37000,499400,66000,9900,75900,423500
2025-07-22,2025-07-22 13:52:19,LG,샤오미,기기변경,5G,샤오미 Redmi Note 14 5G,외국인 5GB,37000,319000,193000,28950,221950,97050
2025-07-22,2025-07-22 13:52:19,LG,삼성,기기변경,5G,갤럭시 S25 Ultra 1TB,외국인 5GB,37000,2127400,222000,33300,255300,1872100
2025-07-22,2025-07-22 13:52:19,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 2TB,외국인 5GB,37000,3517800,140000,21000,161000,3356800
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 S25 Ultra 256GB,외국인 5GB,37000,1698400,222000,33300,255300,1443100
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 Z Fold7 1TB,외국인 5GB,37000,2933700,222000,33300,255300,2678400
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 Z Flip7 FE,외국인 5GB,37000,1199000,66000,9900,75900,1123100
2025-07-22,2025-07-22 13:52:20,LG,애플,기기변경,5G,iPhone 16 Plus 512GB,외국인 5GB,37000,1793000,66000,9900,75900,1717100
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 Z Fold7 256GB,외국인 5GB,37000,2379300,222000,33300,255300,2124000
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 A15,외국인 5GB,37000,319000,161000,24150,185150,133850
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 탭 S10 Ultra 5G 512GB,외국인 5GB,37000,1987700,80000,12000,92000,1895700
2025-07-22,2025-07-22 13:52:20,LG,애플,기기변경,5G,iPhone 15 Pro_512GB,외국인 5GB,37000,1991000,208000,31200,239200,1751800
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 탭 S10 Ultra 5G 256GB,외국인 5GB,37000,1818300,80000,12000,92000,1726300
2025-07-22,2025-07-22 13:52:20,LG,삼성,기기변경,5G,갤럭시 S23 Ultra 512GB 중고폰,외국인 5GB,37000,823300,204000,30600,234600,588700
2025-07-22,2025-07-22 13:52:21,LG,기타,기기변경,5G,MIVE 스타일폴더2,외국인 5GB,37000,237600,206000,30900,236900,700
2025-07-22,2025-07-22 13:52:21,LG,애플,기기변경,5G,iPhone 16 Pro Max 256GB,외국인 5GB,37000,1892000,222000,33300,255300,1636700
2025-07-22,2025-07-22 13:52:21,LG,기타,기기변경,5G,Redmi Note 14 Pro 5G,외국인 5GB,37000,399300,193000,28950,221950,177350
2025-07-22,2025-07-22 13:52:21,LG,샤오미,기기변경,5G,샤오미 Redmi 14C 128GB,외국인 5GB,37000,149600,131000,19650,150650,0
2025-07-22,2025-07-22 13:52:21,LG,샤오미,기기변경,5G,샤오미 Redmi Note 13,외국인 5GB,37000,299200,172000,25800,197800,101400
2025-07-22,2025-07-22 13:52:21,LG,기타,기기변경,5G,iPad Air 11 (M3 모델) 256GB,외국인 5GB,37000,1331000,140000,21000,161000,1170000
2025-07-22,2025-07-22 13:52:21,LG,삼성,기기변경,5G,갤럭시 S25 Edge 512GB,외국인 5GB,37000,1639000,222000,33300,255300,1383700
2025-07-22,2025-07-22 13:52:21,LG,삼성,기기변경,5G,갤럭시 워치8 Classic 46mm,외국인 5GB,37000,599500,150000,22500,172500,427000
2025-07-22,2025-07-22 13:52:21,LG,삼성,기기변경,5G,갤럭시 A35 5G,외국인 5GB,37000,499400,269000,40350,309350,190050
2025-07-22,2025-07-22 13:52:21,LG,삼성,기기변경,5G,갤럭시 Buddy4,외국인 5GB,37000,399300,318000,47700,365700,33600
2025-07-22,2025-07-22 13:52:38,LG,애플,기기변경,5G,iPhone 15 Pro_128GB,외국인 31GB,61000,1540000,329000,49350,378350,1161650
2025-07-22,2025-07-22 13:52:38,LG,기타,기기변경,5G,Apple Watch SE 2024 44mm 스포츠밴드L,외국인 31GB,61000,462000,250000,37500,287500,174500
2025-07-22,2025-07-22 13:52:38,LG,기타,기기변경,5G,iPad Air 13 (M3 모델) 256GB,외국인 31GB,61000,1628000,140000,21000,161000,1467000
2025-07-22,2025-07-22 13:52:38,LG,삼성,기기변경,5G,갤럭시 S25 Ultra 512GB,외국인 31GB,61000,1841400,361000,54150,415150,1426250
2025-07-22,2025-07-22 13:52:38,LG,삼성,기기변경,5G,갤럭시 Z Fold7 512GB,외국인 31GB,61000,2537700,361000,54150,415150,2122550
2025-07-22,2025-07-22 13:52:38,LG,애플,기기변경,5G,iPhone 16 Plus 256GB,외국인 31GB,61000,1496000,108000,16200,124200,1371800
2025-07-22,2025-07-22 13:52:38,LG,삼성,기기변경,5G,갤럭시 워치8 Ultra2025,외국인 31GB,61000,899800,450000,67500,517500,382300
2025-07-22,2025-07-22 13:52:38,LG,애플,기기변경,5G,iPhone 13 128G,외국인 31GB,61000,799700,494000,74100,568100,231600
2025-07-22,2025-07-22 13:52:38,LG,삼성,기기변경,5G,갤럭시 S25 256GB,외국인 31GB,61000,1155000,361000,54150,415150,739850
2025-07-22,2025-07-22 13:52:38,LG,삼성,기기변경,5G,갤럭시 S22 중고폰,외국인 31GB,61000,426100,284000,42600,326600,99500
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 15_256GB,외국인 31GB,61000,1397000,329000,49350,378350,1018650
2025-07-22,2025-07-22 13:52:39,LG,삼성,기기변경,5G,갤럭시 Z Flip 4 중고폰,외국인 31GB,61000,396100,284000,42600,326600,69500
2025-07-22,2025-07-22 13:52:39,LG,삼성,기기변경,5G,갤럭시 워치8 40mm,외국인 31GB,61000,449900,164000,24600,188600,261300
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 16 Pro Max 512GB,외국인 31GB,61000,2200000,361000,54150,415150,1784850
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 16 Pro 1TB,외국인 31GB,61000,2299000,361000,54150,415150,1883850
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 16 512GB,외국인 31GB,61000,1694000,361000,54150,415150,1278850
2025-07-22,2025-07-22 13:52:39,LG,삼성,기기변경,5G,갤럭시 S23 512GB 중고폰,외국인 31GB,61000,545000,311000,46650,357650,187350
2025-07-22,2025-07-22 13:52:39,LG,기타,기기변경,5G,iPad A16 256GB,외국인 31GB,61000,913000,140000,21000,161000,752000
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 15 Pro_256GB,외국인 31GB,61000,1694000,329000,49350,378350,1315650
2025-07-22,2025-07-22 13:52:39,LG,애플,기기변경,5G,iPhone 16 Plus 128GB,외국인 31GB,61000,1342000,108000,16200,124200,1217800
2025-07-22,2025-07-22 13:52:40,LG,삼성,기기변경,5G,갤럭시 S22 Ultra 중고폰,외국인 31GB,61000,662100,284000,42600,326600,335500
2025-07-22,2025-07-22 13:52:40,LG,기타,기기변경,5G,iPad A16 128GB,외국인 31GB,61000,770000,140000,21000,161000,609000
2025-07-22,2025-07-22 13:52:40,LG,삼성,기기변경,5G,갤럭시 S25 Edge 256GB,외국인 31GB,61000,1496000,361000,54150,415150,1080850
2025-07-22,2025-07-22 13:52:40,LG,애플,기기변경,5G,iPhone 15_128GB,외국인 31GB,61000,1243000,329000,49350,378350,864650
2025-07-22,2025-07-22 13:52:40,LG,기타,기기변경,5G,Galaxy Buddy3,외국인 31GB,61000,399300,358000,53700,411700,0
2025-07-22,2025-07-22 13:52:40,LG,삼성,기기변경,5G,갤럭시 북3 Go 5G,외국인 31GB,61000,557700,300000,45000,345000,212700
2025-07-22,2025-07-22 13:52:40,LG,기타,기기변경,5G,Apple Watch10 Al 42 스포츠루프,외국인 31GB,61000,737000,50000,7500,57500,679500
2025-07-22,2025-07-22 13:52:40,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 512GB,외국인 31GB,61000,2414500,140000,21000,161000,2253500
2025-07-22,2025-07-22 13:52:40,LG,애플,기기변경,5G,iPhone 16 128GB,외국인 31GB,61000,1243000,361000,54150,415150,827850
2025-07-22,2025-07-22 13:52:40,LG,삼성,기기변경,5G,갤럭시 탭 S10+ 5G 512GB,외국인 31GB,61000,1637900,80000,12000,92000,1545900
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시 Z Fold6 256GB,외국인 31GB,61000,2229700,361000,54150,415150,1814550
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시 S24 FE,외국인 31GB,61000,946000,361000,54150,415150,530850
2025-07-22,2025-07-22 13:52:41,LG,애플,기기변경,5G,iPhone 16 Pro Max 1TB,외국인 31GB,61000,2497000,361000,54150,415150,2081850
2025-07-22,2025-07-22 13:52:41,LG,애플,기기변경,5G,iPhone 16e 256GB,외국인 31GB,61000,1133000,329000,49350,378350,754650
2025-07-22,2025-07-22 13:52:41,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 256GB,외국인 31GB,61000,1678600,140000,21000,161000,1517600
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시탭 S10 FE 128GB,외국인 31GB,61000,858000,200000,30000,230000,628000
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시 S25 512GB,외국인 31GB,61000,1298000,361000,54150,415150,882850
2025-07-22,2025-07-22 13:52:41,LG,애플,기기변경,5G,iPhone 15_512GB,외국인 31GB,61000,1694000,329000,49350,378350,1315650
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시 Z Flip7 512GB,외국인 31GB,61000,1643400,361000,54150,415150,1228250
2025-07-22,2025-07-22 13:52:41,LG,삼성,기기변경,5G,갤럭시 S23 중고폰,외국인 31GB,61000,525000,311000,46650,357650,167350
2025-07-22,2025-07-22 13:52:42,LG,삼성,기기변경,5G,갤럭시 Z Fold6 1TB,외국인 31GB,61000,2704900,361000,54150,415150,2289750
2025-07-22,2025-07-22 13:52:42,LG,삼성,기기변경,5G,갤럭시 워치8 44mm,외국인 31GB,61000,489500,150000,22500,172500,317000
2025-07-22,2025-07-22 13:52:42,LG,삼성,기기변경,5G,갤럭시 Z Fold 4 중고폰,외국인 31GB,61000,715100,284000,42600,326600,388500
2025-07-22,2025-07-22 13:52:42,LG,애플,기기변경,5G,iPhone 16 Pro 512GB,외국인 31GB,61000,1991000,361000,54150,415150,1575850
2025-07-22,2025-07-22 13:52:42,LG,삼성,기기변경,5G,갤럭시 S23+ 512GB 중고폰,외국인 31GB,61000,592300,311000,46650,357650,234650
2025-07-22,2025-07-22 13:52:42,LG,샤오미,기기변경,5G,샤오미 Redmi Note 13 Pro 5G 256GB,외국인 31GB,61000,349800,286000,42900,328900,20900
2025-07-22,2025-07-22 13:52:42,LG,삼성,기기변경,5G,갤럭시 S25+ 512GB,외국인 31GB,61000,1496000,361000,54150,415150,1080850
2025-07-22,2025-07-22 13:52:42,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 512GB,외국인 31GB,61000,1954700,140000,21000,161000,1793700
2025-07-22,2025-07-22 13:52:42,LG,애플,기기변경,5G,iPhone 16 256GB,외국인 31GB,61000,1397000,361000,54150,415150,981850
2025-07-22,2025-07-22 13:52:42,LG,기타,기기변경,5G,iPad Air 13 (M3 모델) 128GB,외국인 31GB,61000,1485000,140000,21000,161000,1324000
2025-07-22,2025-07-22 13:52:43,LG,기타,기기변경,5G,U+ 키즈폰 무너 에디션,외국인 31GB,61000,365200,246000,36900,282900,82300
2025-07-22,2025-07-22 13:52:43,LG,삼성,기기변경,5G,갤럭시 S24 Ultra 256GB,외국인 31GB,61000,1698400,431000,64650,495650,1202750
2025-07-22,2025-07-22 13:52:43,LG,기타,기기변경,5G,MIVE 스타일폴더 블랙,외국인 31GB,61000,237600,229000,34350,263350,0
2025-07-22,2025-07-22 13:52:43,LG,삼성,기기변경,5G,갤럭시탭 S10 FE+ 128GB,외국인 31GB,61000,1028500,200000,30000,230000,798500
2025-07-22,2025-07-22 13:52:43,LG,샤오미,기기변경,5G,샤오미 Redmi Note 13 Pro 5G 512GB,외국인 31GB,61000,399300,286000,42900,328900,70400
2025-07-22,2025-07-22 13:52:43,LG,삼성,기기변경,5G,갤럭시 S22+ 중고폰,외국인 31GB,61000,525100,284000,42600,326600,198500
2025-07-22,2025-07-22 13:52:43,LG,삼성,기기변경,5G,갤럭시 S23 Ultra 중고폰,외국인 31GB,61000,803300,311000,46650,357650,445650
2025-07-22,2025-07-22 13:52:43,LG,샤오미,기기변경,5G,샤오미 Redmi 14C 256GB,외국인 31GB,61000,199100,174000,26100,200100,0
2025-07-22,2025-07-22 13:52:43,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 256GB,외국인 31GB,61000,2138400,140000,21000,161000,1977400
2025-07-22,2025-07-22 13:52:43,LG,애플,기기변경,5G,iPhone 16 Pro 128GB,외국인 31GB,61000,1540000,361000,54150,415150,1124850
2025-07-22,2025-07-22 13:52:44,LG,삼성,기기변경,5G,갤럭시탭 A9+,외국인 31GB,61000,418000,200000,30000,230000,188000
2025-07-22,2025-07-22 13:52:44,LG,기타,기기변경,5G,Apple Watch SE 2024 40mm 스포츠밴드S,외국인 31GB,61000,418000,250000,37500,287500,130500
2025-07-22,2025-07-22 13:52:44,LG,애플,기기변경,5G,iPhone 16e 512GB,외국인 31GB,61000,1430000,329000,49350,378350,1051650
2025-07-22,2025-07-22 13:52:44,LG,삼성,기기변경,5G,갤럭시 Z Flip7 256GB,외국인 31GB,61000,1485000,361000,54150,415150,1069850
2025-07-22,2025-07-22 13:52:44,LG,기타,기기변경,5G,iPad Air 11 (M3 모델) 128GB,외국인 31GB,61000,1188000,140000,21000,161000,1027000
2025-07-22,2025-07-22 13:52:44,LG,삼성,기기변경,5G,갤럭시 S24+ 256GB,외국인 31GB,61000,1353000,431000,64650,495650,857350
2025-07-22,2025-07-22 13:52:44,LG,삼성,기기변경,5G,갤럭시 A16,외국인 31GB,61000,319000,246000,36900,282900,36100
2025-07-22,2025-07-22 13:52:44,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 2TB,외국인 31GB,61000,3058000,140000,21000,161000,2897000
2025-07-22,2025-07-22 13:52:44,LG,애플,기기변경,5G,iPhone 16 Pro 256GB,외국인 31GB,61000,1694000,361000,54150,415150,1278850
2025-07-22,2025-07-22 13:52:44,LG,기타,기기변경,5G,iPad Pro 13 (M4 모델) 1TB,외국인 31GB,61000,2966700,140000,21000,161000,2805700
2025-07-22,2025-07-22 13:52:45,LG,삼성,기기변경,5G,갤럭시 Z Flip6 256GB,외국인 31GB,61000,1485000,361000,54150,415150,1069850
2025-07-22,2025-07-22 13:52:45,LG,삼성,기기변경,5G,갤럭시 S25+ 256GB,외국인 31GB,61000,1353000,361000,54150,415150,937850
2025-07-22,2025-07-22 13:52:45,LG,애플,기기변경,5G,iPhone 16e 128GB,외국인 31GB,61000,990000,329000,49350,378350,611650
2025-07-22,2025-07-22 13:52:45,LG,삼성,기기변경,5G,갤럭시 S23+ 중고폰,외국인 31GB,61000,572300,311000,46650,357650,214650
2025-07-22,2025-07-22 13:52:45,LG,기타,기기변경,5G,iPad Pro 11 (M4 모델) 1TB,외국인 31GB,61000,2505800,140000,21000,161000,2344800
2025-07-22,2025-07-22 13:52:45,LG,삼성,기기변경,5G,갤럭시 Z Fold 5 256GB,외국인 31GB,61000,2097700,361000,54150,415150,1682550
2025-07-22,2025-07-22 13:52:45,LG,삼성,기기변경,5G,갤럭시 A36 5G,외국인 31GB,61000,499400,108000,16200,124200,375200
