date,crawled_at,carrier,manufacturer,scrb_type_name,network_type,device_nm,plan_name,monthly_fee,release_price,public_support_fee,additional_support_fee,total_support_fee,total_price
2025-07-22,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Flip7 512GB,전체,0,0,0,0,0,0
2025-07-22,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Flip7 256GB,전체,0,0,0,0,0,0
2025-07-16,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Flip7 FE 256GB,전체,0,0,0,0,0,0
2025-07-15,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Fold7 1TB,전체,0,0,0,0,0,0
2025-07-15,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Fold7 512GB,전체,0,0,0,0,0,0
2025-07-15,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Z Fold7 256GB,전체,0,0,0,0,0,0
2025-07-02,2025-07-22 13:31:20,KT,기타,전체,5G,맘편안폰S 128GB,전체,0,0,0,0,0,0
2025-06-26,2025-07-22 13:31:20,KT,샤오미,전체,5G,샤오미 14T 256GB,전체,0,0,0,0,0,0
2025-06-26,2025-07-22 13:31:20,KT,샤오미,전체,5G,레드미노트 14 256GB,전체,0,0,0,0,0,0
2025-06-25,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 Jump4 128GB,전체,0,0,0,0,0,0
2025-06-21,2025-07-22 13:31:20,KT,기타,전체,5G,맘편안폰3,전체,0,0,0,0,0,0
2025-06-21,2025-07-22 13:31:20,KT,삼성,전체,5G,갤럭시 A35 5G,전체,0,0,0,0,0,0
