date,crawled_at,carrier,manufacturer,scrb_type_name,network_type,device_nm,plan_name,monthly_fee,release_price,public_support_fee,additional_support_fee,total_support_fee,total_price
2025-07-22,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Flip7 512GB,전체,0,1643400,500000,0,500000,1143400
2025-07-22,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Flip7 256GB,전체,0,1485000,500000,0,500000,985000
2025-07-16,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Flip7 FE 256GB,전체,0,1199000,150000,0,150000,1049000
2025-07-15,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Fold7 1TB,전체,0,2933700,500000,0,500000,2433700
2025-07-15,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Fold7 512GB,전체,0,2537700,500000,0,500000,2037700
2025-07-15,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Z Fold7 256GB,전체,0,2379300,500000,0,500000,1879300
2025-07-02,2025-07-22 13:32:14,KT,기타,전체,5G,맘편안폰S 128GB,전체,0,499400,449000,0,449000,50400
2025-06-26,2025-07-22 13:32:14,KT,샤오미,전체,5G,샤오미 14T 256GB,전체,0,599500,522000,0,522000,77500
2025-06-26,2025-07-22 13:32:14,KT,샤오미,전체,5G,레드미노트 14 256GB,전체,0,319000,278000,0,278000,41000
2025-06-25,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 Jump4 128GB,전체,0,449900,449000,0,449000,900
2025-06-21,2025-07-22 13:32:14,KT,기타,전체,5G,맘편안폰3,전체,0,499400,499000,0,499000,400
2025-06-21,2025-07-22 13:32:14,KT,삼성,전체,5G,갤럭시 A35 5G,전체,0,499400,435000,0,435000,64400
