date,carrier,manufacturer,device_nm,product_group_nm,storage,dealer,join_type,support_type,rate_plan,rate_plan_month_fee,retail_price,total_support_fee,dealer_subsidy,origin_installment_principal,origin_month_device_price,origin_month_price,month_rate_plan_price,installment_principal,month_device_price,month_price,margin,margin_amount
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1496000.0,575000.0,370000.0,551000.0,22958.0,132958.0,110000,601141.0,25048.0,135048.0,0.091,50141.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,신규가입,공시,Y 스페셜,100000.0,1496000.0,575000.0,370000.0,551000.0,22958.0,122958.0,100000,601141.0,25048.0,125048.0,0.091,50141.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,1496000.0,575000.0,220000.0,701000.0,29208.0,119208.0,90000,750771.0,31282.0,121282.0,0.071,49771.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,1496000.0,381800.0,100000.0,1014200.0,42258.0,103258.0,61000,1085194.0,45216.0,106216.0,0.07,70994.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1496000.0,241500.0,80000.0,1174500.0,48938.0,67450.0,18513,1256715.0,52363.0,70876.0,0.07,82215.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1496000.0,575000.0,660000.0,261000.0,10875.0,120875.0,110000,311112.0,12963.0,122963.0,0.192,50112.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,번호이동,공시,Y 스페셜,100000.0,1496000.0,575000.0,610000.0,311000.0,12958.0,112958.0,100000,361071.0,15045.0,115045.0,0.161,50071.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,1496000.0,575000.0,610000.0,311000.0,12958.0,102958.0,90000,361071.0,15045.0,105045.0,0.161,50071.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,1496000.0,381800.0,170000.0,944200.0,39342.0,100342.0,61000,1010294.0,42096.0,103096.0,0.07,66094.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1496000.0,241500.0,80000.0,1174500.0,48938.0,67450.0,18513,1256715.0,52363.0,70876.0,0.07,82215.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1496000.0,575000.0,450000.0,471000.0,19625.0,129625.0,110000,520926.0,21705.0,131705.0,0.106,49926.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,기기변경,공시,Y 스페셜,100000.0,1496000.0,575000.0,450000.0,471000.0,19625.0,119625.0,100000,520926.0,21705.0,121705.0,0.106,49926.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,1496000.0,575000.0,450000.0,471000.0,19625.0,109625.0,90000,520926.0,21705.0,111705.0,0.106,49926.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,1496000.0,381800.0,120000.0,994200.0,41425.0,102425.0,61000,1063794.0,44325.0,105325.0,0.07,69594.0
2025. 7. 14,KT,삼성,S937,갤럭시 S25 엣지,256GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1496000.0,241500.0,30000.0,1224500.0,51021.0,69534.0,18513,1310215.0,54592.0,73105.0,0.07,85715.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,575000.0,340000.0,240000.0,10000.0,120000.0,110000,289920.0,12080.0,122080.0,0.208,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,신규가입,공시,Y 스페셜,100000.0,1155000.0,575000.0,340000.0,240000.0,10000.0,110000.0,100000,289920.0,12080.0,112080.0,0.208,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,1155000.0,575000.0,190000.0,390000.0,16250.0,106250.0,90000,439920.0,18330.0,108330.0,0.128,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,1155000.0,381800.0,100000.0,673200.0,28050.0,89050.0,61000,723017.0,30126.0,91126.0,0.074,49817.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1155000.0,241500.0,80000.0,833500.0,34729.0,53242.0,18513,891845.0,37160.0,55673.0,0.07,58345.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,575000.0,630000.0,-50000.0,-2083.0,107917.0,110000,0.0,0.0,110000.0,1.0,50000.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,번호이동,공시,Y 스페셜,100000.0,1155000.0,575000.0,580000.0,0.0,0.0,100000.0,100000,0.0,0.0,100000.0,0.07,0.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,1155000.0,575000.0,580000.0,0.0,0.0,90000.0,90000,0.0,0.0,90000.0,0.07,0.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,1155000.0,381800.0,170000.0,603200.0,25133.0,86133.0,61000,653266.0,27219.0,88219.0,0.083,50066.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1155000.0,241500.0,80000.0,833500.0,34729.0,53242.0,18513,891845.0,37160.0,55673.0,0.07,58345.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,575000.0,420000.0,160000.0,6667.0,116667.0,110000,209920.0,8747.0,118747.0,0.312,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,기기변경,공시,Y 스페셜,100000.0,1155000.0,575000.0,420000.0,160000.0,6667.0,106667.0,100000,209920.0,8747.0,108747.0,0.312,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,1155000.0,575000.0,420000.0,160000.0,6667.0,96667.0,90000,209920.0,8747.0,98747.0,0.312,49920.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,1155000.0,381800.0,120000.0,653200.0,27217.0,88217.0,61000,703496.0,29312.0,90312.0,0.077,50296.0
2025. 7. 14,KT,삼성,S931,갤럭시 S25,256GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1155000.0,241500.0,30000.0,883500.0,36812.0,55326.0,18513,945345.0,39389.0,57902.0,0.07,61845.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,575000.0,340000.0,438000.0,18250.0,128250.0,110000,487932.0,20330.0,130330.0,0.114,49932.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,신규가입,공시,Y 스페셜,100000.0,1353000.0,575000.0,340000.0,438000.0,18250.0,118250.0,100000,487932.0,20330.0,120330.0,0.114,49932.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,1353000.0,575000.0,190000.0,588000.0,24500.0,114500.0,90000,637980.0,26582.0,116582.0,0.085,49980.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,1353000.0,381800.0,100000.0,871200.0,36300.0,97300.0,61000,932184.0,38841.0,99841.0,0.07,60984.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1353000.0,241500.0,80000.0,1031500.0,42979.0,61492.0,18513,1103705.0,45988.0,64501.0,0.07,72205.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,575000.0,630000.0,148000.0,6167.0,116167.0,110000,198024.0,8251.0,118251.0,0.338,50024.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,번호이동,공시,Y 스페셜,100000.0,1353000.0,575000.0,580000.0,198000.0,8250.0,108250.0,100000,248094.0,10337.0,110337.0,0.253,50094.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,1353000.0,575000.0,580000.0,198000.0,8250.0,98250.0,90000,248094.0,10337.0,100337.0,0.253,50094.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,1353000.0,381800.0,170000.0,801200.0,33383.0,94383.0,61000,857284.0,35720.0,96720.0,0.07,56084.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1353000.0,241500.0,80000.0,1031500.0,42979.0,61492.0,18513,1103705.0,45988.0,64501.0,0.07,72205.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,575000.0,420000.0,358000.0,14917.0,124917.0,110000,408120.0,17005.0,127005.0,0.14,50120.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,1353000.0,575000.0,420000.0,358000.0,14917.0,104917.0,90000,408120.0,17005.0,107005.0,0.14,50120.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,1353000.0,381800.0,120000.0,851200.0,35467.0,96467.0,61000,910784.0,37949.0,98949.0,0.07,59584.0
2025. 7. 14,KT,삼성,S936(8),갤럭시 S25 플러스,256GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1353000.0,241500.0,30000.0,1081500.0,45062.0,63576.0,18513,1157205.0,48217.0,66730.0,0.07,75705.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2497000.0,690000.0,250000.0,1557000.0,64875.0,174875.0,110000,1665990.0,69416.0,179416.0,0.07,108990.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,신규가입,공시,Y 스페셜,100000.0,2497000.0,690000.0,250000.0,1557000.0,64875.0,164875.0,100000,1665990.0,69416.0,169416.0,0.07,108990.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,2497000.0,690000.0,100000.0,1707000.0,71125.0,161125.0,90000,1826490.0,76104.0,166104.0,0.07,119490.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,2497000.0,433500.0,100000.0,1963500.0,81812.0,142812.0,61000,2100945.0,87539.0,148539.0,0.07,137445.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1892000.0,241500.0,80000.0,1570500.0,65438.0,83950.0,18513,1680435.0,70018.0,88531.0,0.07,109935.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2497000.0,690000.0,670000.0,1137000.0,47375.0,157375.0,110000,1216590.0,50691.0,160691.0,0.07,79590.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,번호이동,공시,Y 스페셜,100000.0,2497000.0,690000.0,620000.0,1187000.0,49458.0,149458.0,100000,1270090.0,52920.0,152920.0,0.07,83090.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,2497000.0,690000.0,620000.0,1187000.0,49458.0,139458.0,90000,1270090.0,52920.0,142920.0,0.07,83090.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,2497000.0,433500.0,170000.0,1893500.0,78896.0,139896.0,61000,2026045.0,84419.0,145419.0,0.07,132545.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1892000.0,241500.0,80000.0,1570500.0,65438.0,83950.0,18513,1680435.0,70018.0,88531.0,0.07,109935.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2497000.0,690000.0,480000.0,1327000.0,55292.0,165292.0,110000,1419890.0,59162.0,169162.0,0.07,92890.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,기기변경,공시,Y 스페셜,100000.0,2497000.0,690000.0,480000.0,1327000.0,55292.0,155292.0,100000,1419890.0,59162.0,159162.0,0.07,92890.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,2497000.0,690000.0,480000.0,1327000.0,55292.0,145292.0,90000,1419890.0,59162.0,149162.0,0.07,92890.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,2497000.0,433500.0,120000.0,1943500.0,80979.0,141979.0,61000,2079545.0,86648.0,147648.0,0.07,136045.0
2025. 7. 14,KT,애플,AIP16PM,아이폰 16 프로 맥스,256GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1892000.0,241500.0,30000.0,1620500.0,67521.0,86034.0,18513,1733935.0,72247.0,90760.0,0.07,113435.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2299000.0,690000.0,250000.0,1359000.0,56625.0,166625.0,110000,1454130.0,60589.0,170589.0,0.07,95130.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,신규가입,공시,Y 스페셜,100000.0,2299000.0,690000.0,250000.0,1359000.0,56625.0,156625.0,100000,1454130.0,60589.0,160589.0,0.07,95130.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,2299000.0,690000.0,100000.0,1509000.0,62875.0,152875.0,90000,1614630.0,67276.0,157276.0,0.07,105630.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,2299000.0,433500.0,100000.0,1765500.0,73562.0,134562.0,61000,1889085.0,78712.0,139712.0,0.07,123585.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1540000.0,241500.0,80000.0,1218500.0,50771.0,69284.0,18513,1303795.0,54325.0,72838.0,0.07,85295.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2299000.0,690000.0,670000.0,939000.0,39125.0,149125.0,110000,1004730.0,41864.0,151864.0,0.07,65730.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,번호이동,공시,Y 스페셜,100000.0,2299000.0,690000.0,620000.0,989000.0,41208.0,141208.0,100000,1058230.0,44093.0,144093.0,0.07,69230.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,2299000.0,690000.0,620000.0,989000.0,41208.0,131208.0,90000,1058230.0,44093.0,134093.0,0.07,69230.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,2299000.0,433500.0,170000.0,1695500.0,70646.0,131646.0,61000,1814185.0,75591.0,136591.0,0.07,118685.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1540000.0,241500.0,80000.0,1218500.0,50771.0,69284.0,18513,1303795.0,54325.0,72838.0,0.07,85295.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2299000.0,690000.0,480000.0,1129000.0,47042.0,157042.0,110000,1208030.0,50335.0,160335.0,0.07,79030.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,기기변경,공시,Y 스페셜,100000.0,2299000.0,690000.0,480000.0,1129000.0,47042.0,147042.0,100000,1208030.0,50335.0,150335.0,0.07,79030.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,2299000.0,690000.0,480000.0,1129000.0,47042.0,137042.0,90000,1208030.0,50335.0,140335.0,0.07,79030.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,2299000.0,433500.0,120000.0,1745500.0,72729.0,133729.0,61000,1867685.0,77820.0,138820.0,0.07,122185.0
2025. 7. 14,KT,애플,AIP16P,아이폰 16 프로,128GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1540000.0,241500.0,30000.0,1268500.0,52854.0,71367.0,18513,1357295.0,56554.0,75067.0,0.07,88795.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,250000.0,459500.0,19146.0,129146.0,110000,509586.0,21233.0,131233.0,0.109,50086.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,신규가입,공시,Y 스페셜,100000.0,1342000.0,575000.0,250000.0,517000.0,21542.0,121542.0,100000,567149.0,23631.0,123631.0,0.097,50149.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,1342000.0,575000.0,100000.0,667000.0,27792.0,117792.0,90000,717025.0,29876.0,119876.0,0.075,50025.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,100000.0,860200.0,35842.0,96842.0,61000,920414.0,38351.0,99351.0,0.07,60214.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1342000.0,241500.0,80000.0,1020500.0,42521.0,61034.0,18513,1091935.0,45497.0,64010.0,0.07,71435.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,670000.0,39500.0,1646.0,111646.0,110000,89507.0,3729.0,113729.0,1.266,50007.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,번호이동,공시,Y 스페셜,100000.0,1342000.0,575000.0,620000.0,147000.0,6125.0,106125.0,100000,196980.0,8208.0,108208.0,0.34,49980.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,1342000.0,575000.0,620000.0,147000.0,6125.0,96125.0,90000,196980.0,8208.0,98208.0,0.34,49980.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,170000.0,790200.0,32925.0,93925.0,61000,845514.0,35230.0,96230.0,0.07,55314.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1342000.0,241500.0,80000.0,1020500.0,42521.0,61034.0,18513,1091935.0,45497.0,64010.0,0.07,71435.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,480000.0,229500.0,9562.0,119562.0,110000,279531.0,11647.0,121647.0,0.218,50031.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,기기변경,공시,Y 스페셜,100000.0,1342000.0,575000.0,480000.0,287000.0,11958.0,111958.0,100000,336938.0,14039.0,114039.0,0.174,49938.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,1342000.0,575000.0,480000.0,287000.0,11958.0,101958.0,90000,336938.0,14039.0,104039.0,0.174,49938.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,120000.0,840200.0,35008.0,96008.0,61000,899014.0,37459.0,98459.0,0.07,58814.0
2025. 7. 14,KT,애플,AIP16PS,아이폰 16 플러스,128GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1342000.0,241500.0,30000.0,1070500.0,44604.0,63117.0,18513,1145435.0,47726.0,66239.0,0.07,74935.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1243000.0,632500.0,250000.0,360500.0,15021.0,125021.0,110000,410610.0,17109.0,127109.0,0.139,50110.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,신규가입,공시,Y 스페셜,100000.0,1243000.0,575000.0,250000.0,418000.0,17417.0,117417.0,100000,468160.0,19507.0,119507.0,0.12,50160.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,1243000.0,575000.0,100000.0,568000.0,23667.0,113667.0,90000,617984.0,25749.0,115749.0,0.088,49984.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,1243000.0,381800.0,100000.0,761200.0,31717.0,92717.0,61000,814484.0,33937.0,94937.0,0.07,53284.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,1243000.0,241500.0,80000.0,921500.0,38396.0,56909.0,18513,986005.0,41084.0,59597.0,0.07,64505.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1243000.0,632500.0,670000.0,-59500.0,-2479.0,107521.0,110000,-9520.0,-397.0,109603.0,0.84,49980.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,번호이동,공시,Y 스페셜,100000.0,1243000.0,575000.0,620000.0,48000.0,2000.0,102000.0,100000,98016.0,4084.0,104084.0,1.042,50016.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,번호이동,공시,넷플릭스 초이스 베이직,90000.0,1243000.0,575000.0,620000.0,48000.0,2000.0,92000.0,90000,98016.0,4084.0,94084.0,1.042,50016.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,번호이동,공시,5G 심플 30GB,61000.0,1243000.0,381800.0,170000.0,691200.0,28800.0,89800.0,61000,740966.0,30874.0,91874.0,0.072,49766.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,번호이동,공시,5G 슬림 4GB,37000.0,1243000.0,241500.0,80000.0,921500.0,38396.0,56909.0,18513,986005.0,41084.0,59597.0,0.07,64505.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1243000.0,632500.0,480000.0,130500.0,5438.0,115438.0,110000,180482.0,7520.0,117520.0,0.383,49982.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,기기변경,공시,Y 스페셜,100000.0,1243000.0,575000.0,480000.0,188000.0,7833.0,107833.0,100000,238008.0,9917.0,109917.0,0.266,50008.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,기기변경,공시,넷플릭스 초이스 베이직,90000.0,1243000.0,575000.0,480000.0,188000.0,7833.0,97833.0,90000,238008.0,9917.0,99917.0,0.266,50008.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,기기변경,공시,5G 심플 30GB,61000.0,1243000.0,381800.0,120000.0,741200.0,30883.0,91883.0,61000,793084.0,33045.0,94045.0,0.07,51884.0
2025. 7. 14,KT,애플,AIP16,아이폰 16,128GB,더블유,기기변경,공시,5G 슬림 4GB,37000.0,1243000.0,241500.0,30000.0,971500.0,40479.0,58992.0,18513,1039505.0,43313.0,61826.0,0.07,68005.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2229700.0,575000.0,250000.0,1404700.0,58529.0,168529.0,110000,1503029.0,62626.0,172626.0,0.07,98329.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,신규가입,공시,Y 스페셜,100000.0,2229700.0,575000.0,250000.0,1404700.0,58529.0,158529.0,100000,1503029.0,62626.0,162626.0,0.07,98329.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,신규가입,공시,넷플릭스 초이스 베이직,90000.0,2229700.0,575000.0,100000.0,1554700.0,64779.0,154779.0,90000,1663529.0,69314.0,159314.0,0.07,108829.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,신규가입,공시,5G 심플 30GB,61000.0,2229700.0,381800.0,100000.0,1747900.0,72829.0,133829.0,61000,1870253.0,77927.0,138927.0,0.07,122353.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,신규가입,공시,5G 슬림 4GB,37000.0,2229700.0,241500.0,80000.0,1908200.0,79508.0,98021.0,18513,2041774.0,85074.0,103587.0,0.07,133574.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2229700.0,575000.0,570000.0,1084700.0,45196.0,155196.0,110000,1160629.0,48360.0,158360.0,0.07,75929.0
2025. 7. 14,KT,삼성,F956,갤럭시 Z 폴드 6,256GB,더블유,번호이동,공시,Y 스페셜,100000.0,2229700.0,575000.0,570000.0,1084700.0,45196.0,145196.0,100000,1160629.0,48360.0,148360.0,0.07,75929.0
